,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,12905,0.5325552145640056,0.5399278926849366,0.0,0.0,0.0
1,1,0,24174,0.5328854656219483,0.5356770706176758,0.0,0.0,0.0
2,2,0,35520,0.5270296319325765,0.5301805114746094,0.0,0.0,0.0
3,3,0,46914,0.5203243764241536,0.5225457096099854,0.0,0.0,0.0
4,4,0,58076,0.515941416422526,0.5130386638641358,0.0,0.0,0.0
5,5,0,69270,0.5123146629333496,0.5032380771636963,0.0,0.0,0.0
6,6,0,80439,0.4919505564371745,0.4886255073547363,0.0,0.0,0.0
7,7,0,91732,0.48580921490987145,0.47440917015075684,0.0,0.0,0.0
8,8,0,103243,0.46372381528218587,0.4506459999084473,0.0,0.0,0.0
9,9,0,115400,0.44693800290425617,0.43107392311096193,0.0,0.0,0.0
10,10,0,126851,0.43155637741088865,0.42181278228759767,0.0,0.0,0.0
11,11,0,138050,0.413860076268514,0.39565483093261716,0.0,0.0,0.0
12,12,0,149870,0.39499633471171064,0.3741455554962158,0.0,0.0,0.0
13,13,0,161941,0.3659991137186686,0.34415101051330566,0.0,0.0,0.0
14,14,0,174640,0.3433356062571208,0.3160621833801269,0.0,0.0,0.0
15,15,0,186820,0.3126587502161662,0.290727915763855,0.0,0.0,0.0
16,16,0,198239,0.30389850775400795,0.28280326843261716,0.0,0.0,0.0
17,17,0,209874,0.27234010537465414,0.24347652435302736,0.0,0.0,0.0
18,18,0,221878,0.24029260476430256,0.2240093755722046,0.0,0.0,0.0
19,19,0,234337,0.2190579875310262,0.19017005920410157,0.0,0.0,0.0
