,epoch,batch,time_stamp,train_loss,val_loss,val_accuracy,resqu_weightnorm,resqu_biasnorm
0,0,0,11360,0.7296586036682129,0.6128072166442871,0.0,0.0,0.0
1,1,0,23402,0.5464148298899333,0.5630860328674316,0.0,0.0,0.0
2,2,0,35025,0.5537388261159261,0.5407087612152099,0.0,0.0,0.0
3,3,0,46708,0.5418649546305339,0.5513575077056885,0.0,0.0,0.0
4,4,0,57874,0.531708075205485,0.5400985336303711,0.0,0.0,0.0
5,5,0,69457,0.5311220455169677,0.5335967922210694,0.0,0.0,0.0
6,6,0,81400,0.5254506206512451,0.5266535472869873,0.0,0.0,0.0
7,7,0,93571,0.5170817470550537,0.5178509044647217,0.0,0.0,0.0
8,8,0,105465,0.5125948079427083,0.5068989181518555,0.0,0.0,0.0
9,9,0,118595,0.49769245147705077,0.4895542812347412,0.0,0.0,0.0
10,10,0,131613,0.4799955145517985,0.4635293769836426,0.0,0.0,0.0
11,11,0,144342,0.4555062421162923,0.43452699661254884,0.0,0.0,0.0
12,12,0,155764,0.4318496735890706,0.403032922744751,0.0,0.0,0.0
13,13,0,167080,0.39721613566080727,0.36857731819152834,0.0,0.0,0.0
14,14,0,178348,0.3679930241902669,0.32931740283966066,0.0,0.0,0.0
15,15,0,190640,0.32553641478220624,0.29967459678649905,0.0,0.0,0.0
16,16,0,202996,0.3022763299942017,0.2938105344772339,0.0,0.0,0.0
17,17,0,215408,0.28152790387471516,0.2526231575012207,0.0,0.0,0.0
18,18,0,227052,0.2585768953959147,0.24980968952178956,0.0,0.0,0.0
19,19,0,238774,0.24558692614237468,0.23245299816131593,0.0,0.0,0.0
